gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000006720.16	Zfp184	57.7218072360812	1.17750602531821	0.305564791899502	3.85353959793076	0.000116422424333077	0.000479472296313243
ENSMUSG00000032199.13	Polr2m	3217.02611719027	-0.330575622734679	0.0857987918919266	-3.85291698688574	0.00011671897023271	0.000480597963963969
ENSMUSG00000038781.7	Stap2	96.8645177549232	0.829766535296512	0.215383831063455	3.85250151415521	0.000116917253514248	0.000481318661593361
ENSMUSG00000030615.12	Tmem126a	601.909234772625	-0.434939031729987	0.112913903502475	-3.85195284405744	0.000117179591665784	0.000482302717814689
ENSMUSG00000008373.16	Prpf31	931.652786773696	0.396680929487703	0.103003565382343	3.85113785154182	0.000117570292624555	0.00048381460974864
ENSMUSG00000039899.5	Fgl2	64.2118440631474	-1.13972736605555	0.295979747243708	-3.8506937608711	0.000117783702907009	0.000484500172192407
ENSMUSG00000089774.2	Slc5a3	1397.79850142055	0.464722877628729	0.120684563955304	3.85072342640971	0.000117769435586452	0.000484500172192407
ENSMUSG00000080242.5	Atp6v0c-ps2	360.857677236577	-0.505991027614711	0.131426308050124	-3.84999803404455	0.000118118772929664	0.000485781935400579
ENSMUSG00000015217.11	Hmgb3	149.641552663959	0.760600548958762	0.197579318624343	3.84959597114964	0.00011831282064229	0.000486483328262767
ENSMUSG00000021418.15	Rpp40	142.628518436224	0.8474291910306	0.220258719065814	3.84742631131614	0.000119365162508793	0.000490712909388184
ENSMUSG00000048170.14	Mcmbp	922.380607490646	0.383975571405124	0.0998429384112355	3.84579598232172	0.000120161715699253	0.000493889466493019
ENSMUSG00000032114.9	Slc37a4	227.19477859824	0.59916998932981	0.15580656009347	3.84560180887352	0.000120256919110414	0.000494182642181151
ENSMUSG00000020290.14	Xpo1	3852.41676579602	0.553121008892672	0.14386531889418	3.84471402242203	0.00012069310823114	0.000495876666787687
ENSMUSG00000055172.10	C1ra	467.942725962724	-0.564814047485282	0.146912036926359	-3.84457297919299	0.000120762543056356	0.000496063480596053
ENSMUSG00000047935.17	Sox1ot	4.54792934992515	5.60978092354301	1.45942202379742	3.84383737676256	0.000121125287040832	0.000497454824694085
ENSMUSG00000029162.15	Khk	92.238836263777	-0.909668746758927	0.236789358774519	-3.84167916779214	0.00012219549151328	0.000501750541327789
ENSMUSG00000025747.12	Tyms	412.451158038105	0.454220562865818	0.118261103296915	3.84082805083781	0.000122619986097119	0.000503293890982406
ENSMUSG00000112053.1	Gm46328	4.29838272023875	5.55584322995794	1.44650402683892	3.84087643509659	0.000122595817226176	0.000503293890982406
ENSMUSG00000019659.8	Ccdc12	275.795986625321	0.62804517401556	0.163528080676331	3.84059527524597	0.000122736324799225	0.000503584822356251
ENSMUSG00000026077.15	Npas2	50.1038579513452	1.21518308035159	0.316405405499172	3.84058887500507	0.000122739525039243	0.000503584822356251
ENSMUSG00000021650.7	Ptcd2	388.088204245658	0.528345491441212	0.137599194318954	3.8397426239031	0.000123163359930212	0.000505123516385071
ENSMUSG00000036766.12	Dner	21.9099073711383	-1.75908295214446	0.458124841364376	-3.83974583632184	0.000123161748422506	0.000505123516385071
ENSMUSG00000032705.9	Exd2	425.778099711767	0.508320291095201	0.132386607006383	3.8396655265188	0.00012320204174514	0.000505182064596406
ENSMUSG00000062488.9	Ifit3b	18.5384431271308	-1.87048023613241	0.48720516596251	-3.83920443954476	0.000123433620554007	0.000506031394701404
ENSMUSG00000021114.9	Atp6v1d	1186.55128686887	-0.394685529105232	0.102820310327086	-3.83859499985638	0.000123740338505762	0.000507188369649655
ENSMUSG00000032369.13	Plscr1	219.12558787001	0.600309054446105	0.156443558121347	3.83722450227364	0.000124432707141322	0.000509925283135661
ENSMUSG00000039178.9	Tbc1d19	423.501176616276	-0.495506445396034	0.129170135058778	-3.83607592552689	0.000125015773552066	0.000512213281226092
ENSMUSG00000033540.18	Idua	325.565570796403	-0.532330388225637	0.138788237770047	-3.83555837856833	0.000125279343220563	0.000513191594166323
ENSMUSG00000016181.9	Utp25	290.191857576634	0.521581780387424	0.13599360845799	3.83534039799045	0.000125390510258341	0.000513545344645309
ENSMUSG00000025997.13	Ikzf2	220.712375032714	-0.571152833532318	0.14894114020775	-3.83475534520313	0.000125689338842244	0.000514667383718221
ENSMUSG00000023104.9	Rfc2	564.735915849315	0.479050308698062	0.124933389273815	3.83444579133392	0.000125847721715685	0.000515112120188445
ENSMUSG00000039199.6	Zdhhc1	449.313557145652	-0.602430545740153	0.157109472676305	-3.834463546201	0.000125838632375639	0.000515112120188445
ENSMUSG00000039200.16	Atf7ip2	16.7534570476634	2.12006403679375	0.553077326815212	3.83321451450872	0.000126479567245942	0.000517595998897541
ENSMUSG00000027498.14	Cstf1	633.321029850689	0.559298037556639	0.145915680125186	3.83302217470253	0.000126578538501214	0.000517898629855038
ENSMUSG00000038578.15	Susd1	34.6335881646543	1.34042902032779	0.349774958335993	3.83226125364921	0.000126970797610203	0.000519400897180551
ENSMUSG00000040782.12	Cop1	1038.7872253711	-0.429867703288722	0.112223782772339	-3.83045102089247	0.000127908592802127	0.000523133760602892
ENSMUSG00000080775.1	Gm6368	623.318378297437	0.495849243804988	0.129460478454571	3.83012058756594	0.0001280804775568	0.000523733268460729
ENSMUSG00000032525.15	Nktr	3183.08626803169	-0.401932864022547	0.104978763253202	-3.82870641229702	0.000128818565498417	0.000526647340954322
ENSMUSG00000027177.14	Hipk3	2362.37061646001	-0.401597831579256	0.104906040122844	-3.82816691116153	0.000129101197398603	0.000527698594975054
ENSMUSG00000059203.10	Il1rapl2	6.89565575564427	5.23055608369115	1.3664593832981	3.82781672666087	0.000129284963447205	0.00052824110903942
ENSMUSG00000071451.10	Psmg4	105.896986947388	0.770361165620938	0.201250874218781	3.82786494027088	0.00012925964780304	0.00052824110903942
ENSMUSG00000015702.13	Anxa9	50.8765729915691	1.08643494189593	0.283846025277627	3.82755030947959	0.000129424936068361	0.000528708654367281
ENSMUSG00000035142.18	Nubpl	114.922708315977	0.796717475983511	0.208206655308518	3.82657064829626	0.000129940868235653	0.000530711529520478
ENSMUSG00000036376.3	Abt1	215.624910712908	0.60828547701188	0.159016802477662	3.82529058271895	0.000130617927567189	0.000533371568891942
ENSMUSG00000081957.5	Ak3l2-ps	25.8977136038556	1.58055041724807	0.413234329673743	3.82482844176076	0.000130863181432841	0.000534267651376403
ENSMUSG00000025423.16	Pias2	853.791457799877	-0.40540224675404	0.10601021369794	-3.8241810162667	0.000131207493932093	0.000535567721731493
ENSMUSG00000009628.14	Tex15	63.0453855649499	-1.097030429115	0.286891379355956	-3.82385288668392	0.000131382324927136	0.000536175619808122
ENSMUSG00000036820.12	Amdhd2	480.534536626832	-0.642494978841189	0.168031255161207	-3.82366350965354	0.000131483326941956	0.0005364820391034
ENSMUSG00000035459.18	Stab2	13.8414146139067	2.43118768862928	0.635942152364971	3.82296987169049	0.000131853895732903	0.000537782027147855
ENSMUSG00000035545.13	Leng8	2668.4614529735	-0.525594954109476	0.137482294425299	-3.8230010366539	0.000131837225085508	0.000537782027147855
ENSMUSG00000030703.8	Gdpd3	15.5182629336015	2.28274287149037	0.597242566493072	3.82213693323021	0.000132300184777749	0.000539495966255838
ENSMUSG00000022314.10	Rad21	3029.53058941184	0.452167965014304	0.118321196366499	3.82152969121203	0.000132626442172988	0.000540719859471867
ENSMUSG00000025037.6	Maoa	2049.18186502236	-0.515728598073296	0.134996496933277	-3.82031096946314	0.000133283522664182	0.000543291775428494
ENSMUSG00000020121.15	Srgap1	909.942538824026	0.421281709257141	0.110312493232307	3.81898456750466	0.000134002144776662	0.000546113485869686
ENSMUSG00000028955.3	Vamp3	1713.4902610466	-0.429390559315411	0.112443086012224	-3.81873687875065	0.000134136742201292	0.00054655441472924
ENSMUSG00000031303.8	Map3k15	69.9279058472495	-0.988693987965241	0.259053387837974	-3.81656459395012	0.000135322660654102	0.000551278046226976
ENSMUSG00000027912.8	Lce1m	6.73377294152674	5.19698572529111	1.36200568675346	3.81568577564378	0.000135805235881888	0.000553135099866037
ENSMUSG00000034607.6	Pof1b	8.42849595361495	4.59625088305143	1.20486884583312	3.8147312870998	0.000136331199484069	0.000555168109014509
ENSMUSG00000020357.3	Flt4	281.13805892464	0.561682005800091	0.147275453768519	3.81381955667181	0.000136835393053992	0.000557111683875802
ENSMUSG00000029028.14	Lrrc47	620.880661173608	0.480883591159188	0.126109079853896	3.81323526994501	0.000137159430889696	0.000558321152406256
ENSMUSG00000061039.5	Or8b53	20.8769250474984	-1.76510570410148	0.462918948562648	-3.81299082610918	0.000137295210624229	0.000558763972613237
ENSMUSG00000093553.1	Gm20633	30.109337216738	-1.42009981813808	0.372519698006813	-3.8121469166232	0.000137764945702856	0.000560565482819624
ENSMUSG00000024594.9	Prrc1	1654.78148388931	-0.389296721547836	0.102132600850187	-3.81167931010465	0.000138025875247668	0.000561516822278199
ENSMUSG00000055407.14	Map6	1932.54053339487	-0.342909354030504	0.089985503652162	-3.81071772800224	0.000138563912243298	0.000563594894777761
ENSMUSG00000028070.7	Naxe	744.368919261539	-0.461438908202372	0.121106678568677	-3.81018547990893	0.000138862571434433	0.000564698696683956
ENSMUSG00000032526.11	Ss18l2	164.029606426986	-0.643841315555748	0.168991348169676	-3.80990697174213	0.000139019091658949	0.000565224156010328
ENSMUSG00000031808.7	Slc27a1	291.072655722505	-0.76496871798049	0.200803006460781	-3.80954813109283	0.000139221003345585	0.000565933925422283
ENSMUSG00000037519.17	Ppfia1	1991.83979549952	-0.341267802621897	0.0896223408056928	-3.80784299488214	0.000140184226287094	0.000569705086168564
ENSMUSG00000055963.12	Triqk	168.132163992084	-0.684565149466736	0.179779299653407	-3.80780852293059	0.000140203763898868	0.000569705086168564
ENSMUSG00000015575.15	Atp6v0e	1407.33846702929	-0.394879856923444	0.103706230858043	-3.80767725966214	0.000140278183246902	0.000569895606482362
ENSMUSG00000021171.8	Esyt2	3266.06116339766	-0.419702007589384	0.110230164991702	-3.8075059365191	0.0001403753704019	0.000569971122032104
ENSMUSG00000023919.8	Cenpq	167.188024106584	0.727576610234511	0.191092868725745	3.80745035168592	0.000140406915853022	0.000569971122032104
ENSMUSG00000047187.9	Rab2a	3423.13977531166	-0.484574172375391	0.127266532547709	-3.807553821691	0.000140348200007744	0.000569971122032104
ENSMUSG00000058748.9	Zfp958	229.23203308961	0.811364672542761	0.213098498231173	3.8074631181238	0.000140399670065863	0.000569971122032104
ENSMUSG00000036427.5	Gpi1	7158.07438779452	0.420863090819546	0.11058454390401	3.8058039212502	0.000141344330043151	0.000573663977953567
ENSMUSG00000057897.14	Camk2b	22.9730390541033	1.86512002869529	0.490194871784361	3.80485422441499	0.000141887728343678	0.000575756535774513
ENSMUSG00000112237.1	D630033A02Rik	21.4560178212283	-1.81143358517329	0.4761028591646	-3.80471057945701	0.000141970090335014	0.000575977832192172
ENSMUSG00000002688.8	Prkd1	410.603086305675	-0.516561471779462	0.135807949238578	-3.80361734843667	0.000142598395320514	0.000578413518467435
ENSMUSG00000025040.13	Fundc1	524.801491584171	-0.539656235879517	0.141910377343784	-3.80279614486667	0.000143072081274703	0.00058022120107858
ENSMUSG00000027365.14	Trpm7	2959.39047108666	-0.508596568380201	0.133746883412168	-3.80267977394927	0.000143139326000837	0.000580380197628075
ENSMUSG00000020211.15	Sf3a2	639.360670299791	0.522014771717723	0.137314139810958	3.80160974271394	0.000143759038280684	0.000582778757025435
ENSMUSG00000029312.12	Klhl8	180.593682826705	-0.644229738019787	0.169465924126576	-3.80152966645144	0.000143805516197024	0.000582853021296692
ENSMUSG00000044629.5	Cnrip1	105.899340428464	-0.774260022476896	0.203700763649088	-3.80096769696308	0.000144132093241094	0.000584062294048044
ENSMUSG00000098985.1	Gm27219	41.9265147075272	1.30869188992362	0.344346628781163	3.80050733923494	0.000144400140971035	0.000585033963194256
ENSMUSG00000084301.1	Gm7856	14.8993453664017	2.32853248204045	0.612788062873475	3.7998985670862	0.000144755325320517	0.000586358215031189
ENSMUSG00000026983.10	Il36rn	6.4957962445481	5.15481843532713	1.356616960369	3.79975968598019	0.000144836469815682	0.000586572116751088
ENSMUSG00000038957.13	Edc3	525.044869630458	0.45543368076624	0.119904869767678	3.79829177621114	0.000145696753002153	0.000589795802359622
ENSMUSG00000042870.15	Tom1	178.653655345175	-0.651634759572233	0.171561581842412	-3.79825572004105	0.000145717944502976	0.000589795802359622
ENSMUSG00000059974.10	Ntm	28.3442853735045	-1.62751134840451	0.428485143573057	-3.79829119589305	0.000145697094052873	0.000589795802359622
ENSMUSG00000108095.1	Gm44067	8.93895964194562	3.62320414834653	0.95393734242939	3.79815737071297	0.00014577576267748	0.000589914469532972
ENSMUSG00000048040.8	Arxes2	311.668886212656	-0.677804862953314	0.178459135758136	-3.79809562605939	0.000145812072520775	0.000589946069020233
ENSMUSG00000022555.12	Dgat1	357.367120441147	-0.563358068170163	0.148359778401542	-3.79724258313067	0.000146314589230358	0.000591863529896264
ENSMUSG00000020806.15	Rhbdf2	338.128210646136	0.59152534429519	0.155787866510624	3.79699239449338	0.000146462281157642	0.000592345204705359
ENSMUSG00000028167.15	Bdh2	26.2621346615786	-1.53462718668108	0.404234553209078	-3.79637805451861	0.000146825535504898	0.000593698331591303
ENSMUSG00000029102.9	Hgfac	13.9046729444207	2.44463886315196	0.643995368290141	3.79605038098748	0.000147019632997808	0.000594367067074537
ENSMUSG00000063281.9	Zfp35	307.077480283046	0.58627578411112	0.154460965294474	3.79562424068378	0.000147272418731142	0.000595272758312032
ENSMUSG00000025340.14	Rabgef1	846.436515475377	0.394058147084327	0.103827140023586	3.79532891876642	0.000147447843230645	0.000595865464082607
ENSMUSG00000026048.16	Ercc5	1211.16829515708	-0.426716834262595	0.112436349654012	-3.79518577022187	0.000147532945835675	0.000596093001337623
ENSMUSG00000022867.11	Usp25	914.44109379494	-0.418063026795179	0.11017875270314	-3.79440696630125	0.00014799675993984	0.000597850299374461
ENSMUSG00000023087.15	Noct	727.329328487296	-0.435591859562725	0.114834456556693	-3.79321566561058	0.000148708892144119	0.000600609826047046
ENSMUSG00000057421.12	Las1l	1153.94693873928	0.442566814144306	0.116679841670649	3.79300149715264	0.000148837258776984	0.000601011006520638
ENSMUSG00000032511.17	Scn5a	6.61841484895908	5.17535884364308	1.36457342227427	3.79265692791931	0.000149044002983673	0.000601728460651268
ENSMUSG00000034487.4	Poglut3	971.696370644233	-0.521830035797563	0.137629251595041	-3.79156341947562	0.000149701908527131	0.000604266732566903
ENSMUSG00000097042.2	Gm17491	88.450558470273	0.927244158195939	0.244558986996269	3.79149492555793	0.000149743208512448	0.000604315592318026
ENSMUSG00000096472.2	Cdkn2d	189.619624668201	0.719369934540855	0.189740397433853	3.79133776607399	0.000149838011990554	0.000604580313877677
ENSMUSG00000021614.16	Vcan	10053.6891164254	-0.354678932355378	0.0935769669147336	-3.79023753439837	0.000150503290089346	0.000607146287577349
ENSMUSG00000018882.12	Mrpl45	830.277463363867	0.409786122179131	0.108149090248686	3.78908524553317	0.000151203026355291	0.00060985024211383
ENSMUSG00000000339.14	Rtca	759.269474329216	0.428773238599064	0.113202167166934	3.78767694408865	0.000152062387259093	0.000613078601703713
ENSMUSG00000032279.11	Idh3a	1657.13156969186	0.483697241090321	0.127704524997952	3.78762805075294	0.000152092304930121	0.000613078601703713
ENSMUSG00000060579.13	Fhit	24.3119598707086	1.71688773639453	0.453287654761402	3.78763400758895	0.000152088659665399	0.000613078601703713
ENSMUSG00000020032.14	Nuak1	1089.00415426868	-0.447699552102193	0.118221584150769	-3.78695274063692	0.000152506092168902	0.000614626869510147
ENSMUSG00000040365.14	Trim41	803.949308550556	-0.467586066982856	0.12349440451293	-3.7862935476878	0.000152911025740254	0.000616138859606291
ENSMUSG00000032359.14	Ctsh	442.001987115111	-0.667372713834305	0.176379192751628	-3.78373833910262	0.000154490241807891	0.000622380987773751
ENSMUSG00000029122.11	Evc	792.207778447707	-0.425183492448715	0.112378564051331	-3.78349283992012	0.000154642775287817	0.000622874256797535
ENSMUSG00000021259.5	Cyp46a1	39.3691936915046	-1.26986774584586	0.335685023945151	-3.78291450396472	0.000155002667306269	0.000624202375597756
ENSMUSG00000021645.16	Smn1	462.521388241605	0.469527889615048	0.12413197523085	3.78248947333561	0.000155267661547317	0.000625026317846737
ENSMUSG00000034777.2	Vax2	23.0658866411647	-1.70123172804551	0.449762907936158	-3.78250784586041	0.000155256197999998	0.000625026317846737
ENSMUSG00000027905.15	Ddx20	391.900849593536	0.481664323329598	0.12736864838683	3.78165529296299	0.000155788988925519	0.000627002971372608
ENSMUSG00000032496.7	Ltf	4.32928791499099	5.55136765593653	1.46856705307063	3.78012542520898	0.000156749375460985	0.000630745591498238
ENSMUSG00000002728.14	Naa20	759.577760129165	0.505945013406495	0.133850690777053	3.77992082423553	0.00015687823695647	0.000631141424054805
ENSMUSG00000026836.15	Acvr1	916.232483907804	-0.359791295350685	0.0952088279447772	-3.77896990349855	0.000157478454108427	0.000633433058995398
ENSMUSG00000062590.13	Armc9	256.752036938161	-0.568441638616768	0.150456964424543	-3.77810120515791	0.000158028661238385	0.000635522684859788
ENSMUSG00000028016.9	Ints12	424.351798195406	0.462591151325127	0.122450399532573	3.77778392794933	0.000158230065639108	0.000636209038202002
ENSMUSG00000019837.8	Gtf3c6	550.481309332718	-0.463617745751372	0.122793531641969	-3.77558768407403	0.000159630856986588	0.000641716665132141
ENSMUSG00000062638.11	Btnl1	4.23253524549629	5.51414706971015	1.46050681963425	3.77550244585031	0.000159685457518791	0.000641811511685718
ENSMUSG00000040118.15	Cacna2d1	1476.29550656034	-0.5040103254507	0.133507336682394	-3.77515077429571	0.000159910911518279	0.000642592886336022
ENSMUSG00000044709.6	Gemin7	535.441205784741	-0.508641717313019	0.134739592100864	-3.77499819750277	0.000160008820499275	0.000642861524750484
ENSMUSG00000021597.16	Slf1	278.374683369181	0.651721285021462	0.172696698280837	3.77379122767965	0.000160785327164609	0.000645632296344477
ENSMUSG00000027102.4	Hoxd8	278.512700044818	-0.604315937113806	0.160136322949825	-3.77375929446785	0.00016080591953539	0.000645632296344477
ENSMUSG00000033427.14	Upb1	14.1287042117728	2.47821113497834	0.656700274728633	3.77373244742802	0.000160823233970343	0.000645632296344477
ENSMUSG00000042804.13	Gpr153	1098.3793446847	-0.569653216245636	0.150949221089792	-3.77380692747516	0.000160775203943796	0.000645632296344477
ENSMUSG00000023411.12	Nfatc4	2025.42572640946	-0.487328678856687	0.129171694968046	-3.77272032373067	0.000161477263096506	0.000648132221996234
ENSMUSG00000030754.9	Copb1	4301.18017744256	-0.335554292542705	0.0889744516217072	-3.77135555686684	0.000162363131790519	0.000651561548067457
ENSMUSG00000032883.15	Acsl3	698.740651189436	0.570648355661548	0.151360017872226	3.7701393253222	0.000163156437825874	0.000654618163705713
ENSMUSG00000085037.1	NA	59.2588908049375	-1.05204715329644	0.279056452378726	-3.77001550879259	0.000163237403309798	0.000654816087424324
ENSMUSG00000070738.10	Dgkd	928.088498583943	0.377291993892588	0.100083396167674	3.76977609013682	0.00016339406999209	0.000655317545972926
ENSMUSG00000016179.11	Camk1g	8.77147112101489	4.05988910958859	1.07708655523722	3.76932484195239	0.000163689734728932	0.000656376175736954
ENSMUSG00000071645.6	Tut1	587.032267481618	0.440048996613431	0.116755999763596	3.76896260153164	0.00016392744437112	0.000657202047460355
ENSMUSG00000061603.8	Akap6	62.1458482473319	-1.00642798673129	0.267060498579603	-3.76853930882371	0.000164205629288917	0.000658189837461519
ENSMUSG00000033184.14	Tmed7	3344.92808795347	-0.409883632532929	0.108792664478878	-3.76756681616626	0.000164846427773472	0.000660630437266814
ENSMUSG00000035121.6	Neil2	40.1868791557685	1.35108366380312	0.358665382920536	3.76697537075235	0.000165237294937297	0.000662068673617325
ENSMUSG00000037664.13	Cdkn1c	342.552051335901	-0.749156985351879	0.198904957434643	-3.76640680561236	0.000165613863115822	0.000663449071537525
ENSMUSG00000063904.4	Dpp3	1772.12397204863	0.443060385044271	0.117660827504906	3.76557257364008	0.000166167847581091	0.000665539527298957
ENSMUSG00000028413.13	B4galt1	3067.04225470957	-0.304003812498306	0.0807377765287565	-3.76532306893574	0.000166333873362033	0.000666075613217396
ENSMUSG00000001436.15	Slc19a1	352.498440516182	0.506152446904802	0.134449566425658	3.76462684381115	0.000166797982179105	0.000667804919366596
ENSMUSG00000003623.4	Crot	831.617144395123	-0.460547596082545	0.122349754222078	-3.76418897619198	0.000167090491695393	0.000668846661690764
ENSMUSG00000022523.10	Fgf12	15.729780253711	-2.14477984973334	0.569831425011834	-3.76388481854751	0.000167293962642586	0.000669531657528786
ENSMUSG00000044216.7	Kcnj4	35.2253600502211	-1.38923111512538	0.369107520194113	-3.76375727699828	0.000167379352871892	0.000669743905875757
ENSMUSG00000089809.9	Rasgef1b	23.7690137255894	-1.86905083216037	0.496680341427814	-3.76308598562082	0.000167829464796105	0.000671415170431885
ENSMUSG00000004317.14	Clcn5	1817.11788838531	-0.419155212817842	0.11139434510213	-3.76280512653983	0.000168018123086807	0.000672040025077066
ENSMUSG00000073633.9	Fbxo36	66.5058757668323	-0.947899266865079	0.251928264952963	-3.7625760930083	0.000168172116843612	0.000672526013629428
ENSMUSG00000114053.1	Gm35330	28.336569841508	-1.45551272660953	0.386868594541182	-3.76229227998137	0.000168363126528339	0.00067315981379372
ENSMUSG00000099452.1	Gm28502	4.12092423158472	5.49724619683668	1.46154886005913	3.76124695319066	0.000169068405927277	0.000675849156873059
ENSMUSG00000035354.9	Uvrag	762.277379981457	-0.395679638591486	0.105205848704055	-3.76100419763294	0.000169232589666748	0.000676244280600774
ENSMUSG00000091890.2	A830073O21Rik	4.10927680492131	5.48105014698069	1.45731981960808	3.76104824296887	0.000169202789193386	0.000676244280600774
ENSMUSG00000007653.12	Gabrb2	34.8435674566217	-1.4947329665103	0.397439899660717	-3.76090313978618	0.000169300982686975	0.000676386998771995
ENSMUSG00000000058.6	Cav2	1319.24674505179	-0.554349122290632	0.147444770947771	-3.75970689721508	0.000170112542853291	0.000679498171462807
ENSMUSG00000031109.16	Enox2	186.796323025024	0.61717957465513	0.164165223583379	3.75950253764718	0.000170251550808556	0.000679922216898764
ENSMUSG00000023153.9	Tmem52	4.10184763271289	5.49167372313325	1.46095535138288	3.7589606814028	0.000170620645664962	0.000681264804131762
ENSMUSG00000035575.11	Utp6	1256.94383457716	0.51274260269895	0.13641516711888	3.75869203936917	0.000170803914831109	0.000681865040132908
ENSMUSG00000049410.8	Zfp683	4.24858209583167	5.52962663627008	1.47143337702255	3.75798641149442	0.000171286180595677	0.000683658436588876
ENSMUSG00000107215.1	Gm43197	22.306110698094	-1.77205174314443	0.471598263175298	-3.75754510038503	0.000171588448095027	0.000684732848875837
ENSMUSG00000029287.14	Tgfbr3	1769.63106851864	-0.527081666141179	0.14029127041413	-3.75705248505678	0.000171926447979034	0.000685949411472247
ENSMUSG00000099269.3	Calm5	6.32299584273869	5.11516931265168	1.36150823287071	3.75698742699958	0.000171971133275645	0.00068599546881337
ENSMUSG00000025428.15	Atp5f1a	10784.8737713088	0.311912399163547	0.083037660891086	3.75627631867736	0.000172460272645462	0.000687814100864822
ENSMUSG00000020682.17	Mmp28	312.337546503384	-0.582759895060018	0.155204585437102	-3.75478529464058	0.000173490132240234	0.000691788142408131
ENSMUSG00000022248.14	Rad1	197.209778991136	0.600749091145431	0.160036622025658	3.75382261598296	0.000174158130123524	0.00069427455183755
ENSMUSG00000032115.14	Hyou1	3146.31688777404	0.321548134045802	0.0856595946316707	3.75379005035492	0.000174180769490912	0.00069427455183755
ENSMUSG00000029727.7	Cyp3a13	23.2401080057319	1.69018398102819	0.450324215638873	3.75326025634738	0.000174549467095013	0.000695476307872893
ENSMUSG00000049932.3	H2ax	426.226321996375	0.585222149432616	0.155923456501265	3.75326562509771	0.000174545727161836	0.000695476307872893
ENSMUSG00000005364.11	Il5ra	8.80433077241277	4.64262636935178	1.23715136239044	3.75267449924741	0.000174957965186571	0.000696969769321947
ENSMUSG00000032899.14	Styk1	149.767436389036	-0.738457243520078	0.196785974659902	-3.75259082765591	0.0001750163898131	0.000697068357271763
ENSMUSG00000093577.1	Gm20632	41.1266839710829	-1.32616671180059	0.353479450780185	-3.75175051583204	0.000175604165257712	0.00069927483968245
ENSMUSG00000011632.7	Pinlyp	4.08277103384105	5.48601256550727	1.46284465517781	3.75023591608942	0.000176668277983164	0.000703376935174748
ENSMUSG00000032372.14	Plscr2	46.7836127191862	-1.25620108373311	0.335034607193181	-3.74946664243786	0.000177211065918012	0.0007054022795071
ENSMUSG00000035521.13	Gnptg	280.335931354591	-0.561417920524334	0.149820484802673	-3.74727075048363	0.000178769093930851	0.000711467309224125
ENSMUSG00000044864.16	Ankrd50	1905.33167412703	-0.357222297053704	0.0953331361043531	-3.74709478415441	0.000178894501283841	0.000711829542882398
ENSMUSG00000049439.13	Cyp20a1	1069.91721354898	-0.453990122405601	0.121160851138595	-3.74700341025407	0.000178959654088107	0.00071195192772818
ENSMUSG00000035150.15	Eif2s3x	1619.71277266901	0.352879919679537	0.094185553883089	3.74664590407953	0.000179214783043163	0.000712829898964341
ENSMUSG00000015748.13	Prpf3	651.020138840527	0.503075139774368	0.134320397107156	3.74533690049346	0.000180151855463886	0.000716419453649757
ENSMUSG00000059263.9	Usp47	3655.14883090932	-0.396195346872008	0.105795249977863	-3.74492566495103	0.000180447195099716	0.000717456106678646
ENSMUSG00000021606.8	Ndufs6	424.190066805954	0.482643833287832	0.128889118105556	3.74464377118759	0.000180649907444164	0.000718124147145527
ENSMUSG00000020038.10	Cry1	194.992527499492	0.608476934760475	0.162530774734494	3.74376443940828	0.000181283619342448	0.000720504922574756
ENSMUSG00000020522.13	Mfap3	785.407584994703	0.404662648527357	0.10811011815226	3.7430599045081	0.000181792867134769	0.000722251546415082
ENSMUSG00000039233.12	Tbce	497.550190139774	-0.484002835949716	0.12930635687239	-3.74307070167764	0.000181785052650147	0.000722251546415082
ENSMUSG00000028671.16	Gale	488.555930195579	0.569996585585638	0.152291888880771	3.7427901759882	0.000181988186503774	0.000722888787649515
ENSMUSG00000022200.8	Golph3	2741.79954875336	0.387821957410877	0.103632697875535	3.74227406370003	0.000182362470587489	0.00072417872191081
ENSMUSG00000029171.12	Pgm2	685.723605643382	0.453209841553614	0.121106376035094	3.74224591958959	0.000182382901460025	0.00072417872191081
ENSMUSG00000021779.17	Thrb	86.4403461525184	-0.974413449891911	0.260487518555157	-3.74072990251771	0.000183486620944193	0.000728421474285359
ENSMUSG00000030753.15	Thap12	1779.25618530123	-0.375670588567889	0.100428436808487	-3.74067943807867	0.000183523468788706	0.000728428049943899
ENSMUSG00000058057.5	Tmt1a3	8.90898839470817	3.28483495150294	0.878343586644093	3.73980638266329	0.000184162053829729	0.000730822536852292
ENSMUSG00000071658.5	Gng3	17.284140324897	2.16312497392494	0.578573839252643	3.73871894505134	0.000184960367287323	0.00073384984521378
ENSMUSG00000097375.3	6720427I07Rik	69.1561539507415	-0.973999460759581	0.260548068757058	-3.73827165714963	0.000185289675108174	0.000735015520326581
ENSMUSG00000040564.14	Apoc1	4.04764758463383	5.46444734915523	1.46185879733037	3.73801310983956	0.000185480277286072	0.000735489704893565
ENSMUSG00000045291.8	Ube2q2l	4.04764758463383	5.46444734915523	1.46185879733037	3.73801310983956	0.000185480277286072	0.000735489704893565
ENSMUSG00000046722.14	Cdc42se1	1299.68374714084	0.365264419214589	0.0977225783392004	3.7377689518868	0.000185660440762754	0.000736063103495164
ENSMUSG00000033963.16	Fancd2os	8.08337972635491	3.48319659161585	0.932521840924605	3.73524397901739	0.000187533283401264	0.000743326232766537
